sys_sch,SystemId,SystemName,SchoolName,SchoolId,Cluster,Phone_Number,Street,City,State,Zip_Code,total_enroll,Grades,SSAS,Grade,SingleScore,pct_asian,pct_native,pct_black,pct_hispanic,pct_multi,pct_white,pct_ed,pct_swd,pct_lep,Content_MasteryE,ProgressE,Closing_GapE,ReadinessE,CCRPIScoreE,Third_Grade_Reading,Fifth_Grade_Reading,Content_MasteryM,ProgressM,Closing_GapM,ReadinessM,CCRPIScoreM,Eighth_Grade_Reading,Content_MasteryH,ProgressH,Closing_GapH,ReadinessH,Graduation_RateH,CCRPIScoreH,English_BegH,English_DevH,English_ProfH,English_DistH,Math_BegH,Math_DevH,Math_ProfH,Math_DistH,Science_BegH,Science_DevH,Science_ProfH,Science_DistH,Soc_BegH,Soc_DevH,Soc_ProfH,Soc_DistH,College_Readiness,Accelerated_Course_Taking,Four_Year_Graduation_Rate,English_BegE,English_DevE,English_ProfE,English_DistE,Math_BegE,Math_DevE,Math_ProfE,Math_DistE,Science_BegE,Science_DevE,Science_ProfE,Science_DistE,Soc_BegE,Soc_DevE,Soc_ProfE,Soc_DistE,English_BegM,English_DevM,English_ProfM,English_DistM,Math_BegM,Math_DevM,Math_ProfM,Math_DistM,Science_BegM,Science_DevM,Science_ProfM,Science_DistM,Soc_BegM,Soc_DevM,Soc_ProfM,Soc_DistM,CollegeEnrollment,FinancialEfficiency,SchoolClimate,Mobility,PPE
7613065,761,Atlanta Public Schools,Peyton Forest Elementary School,3065,E,(404)802-7100,301 Peyton Rd SW,Atlanta,GA,30311,457,K-5,,D,69.5,1,0,89,9,1,0,65.400002,12,7,44.0,85.8,75,75.3,69.5,22.2,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5,31.9,19.8,4.7,36.6,32.8,27.2,3.4,53.3,28.9,17.8,0,60,35.6,4.4,0,,,,,,,,,,,,,,,,,,1.5,2,42.40000000000001,16423.87
7613067,761,Atlanta Public Schools,Sutton Middle School,3067,M,(404)802-5600,2875 Northside Dr NW,Atlanta,GA,30305,1614,6-8,,B,85.2,3,1,28,26,4,38,18.5,13,19,,,,,,,,84.4,84.0,87.5,87.0,85.2,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8,23.9,40.1,20.2,17.6,33,29,20.3,17.4,22.8,34.7,25.1,10.2,24.6,38.5,26.7,,2.5,4,11.9,12461.92
761314,761,Atlanta Public Schools,Westside Atlanta Charter School,314,EM,(404) 802-1350,2250 Perry Blvd NW,Atlanta,GA,30318,311,K-7,,C,79.7,2,0,62,5,4,27,32.200001,7,2,70.3,82.1,82.09999999999999,84.9,79.09999999999999,64.10000000000001,51.40000000000001,55.2,95.9,100,83.6,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9,30.8,28.2,23.1,17.1,28.2,35,19.7,34.3,42.90000000000001,20,2.9,34.3,45.7,14.3,5.7,29.4,39.7,23.5,7.4,14.7,60.3,19.1,5.9,,,,,,,,,,2,3,6.5,14236.74
761315,761,Atlanta Public Schools,Booker T. Washington High School,315,H,(404) 802-4600,45 Whitehouse Dr SW,Atlanta,GA,30314,679,9-12,,F,54.1,0,0,97,3,0,0,65.5,14,2,,,,,,,,,,,,,,30.3,76.8,34.4,50.6,73.1,54.1,43.8,37.8,18.4,0,60.7,32.7,6.600000000000001,0,67.90000000000001,18.6,13.5,0,50,37.8,11.7,.5,39,59.1,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,25.5,17527.55
7613559,761,Atlanta Public Schools,Fickett Elementary School,3559,E,(404)802-7850,3935 Rux Rd SW,Atlanta,GA,30331,512,K-5,,C,70.7,0,0,97,2,1,0,72.699997,12,3,49.2,78.6,92.90000000000001,72.7,70.7,34.2,40.90000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.40000000000001,34.1,21.7,3.7,30.6,31.7,31.7,6,49.5,28,17.2,5.4,35.5,47.3,14,3.2,,,,,,,,,,,,,,,,,,1.5,3,28.5,16223.5
7613566,761,Atlanta Public Schools,Scott Elementary School,3566,E,(404)802-7000,1752 Hollywood Rd NW,Atlanta,GA,30318,363,K-5,,F,51.6,0,0,94,5,0,1,79.900002,13,4,29.9,74.3,25,64.2,51.6,23.2,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.90000000000001,24,9.9,1.2,48,30.4,21.6,0,63,18.5,18.5,0,59.3,33.3,5.600000000000001,1.9,,,,,,,,,,,,,,,,,,1,3,32,19437.06
761373,761,Atlanta Public Schools,King Middle School,373,M,(404) 802-5400, 545 Hill St SE,Atlanta,GA,30312,790,6-8,,C,70.7,0,0,88,8,1,2,65.900002,22,5,,,,,,,,44.8,79.1,100,72.9,70.7,45.90000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5,35.9,21.3,3.3,35.6,45.3,14.6,4.5,51.7,26.1,17.9,4.3,32.5,38.3,20.4,8.700000000000001,,1.5,3,28.4,15708.96
761403,761,Atlanta Public Schools,Forrest Hill Academy,403,MH,(404) 802-6950,2929 Forrest Hills Dr,Atlanta,GA,30315,129,6-12,,F,32.7,0,0,95,4,1,1,76,16,2,,,,,,,,8.3,TFS,91.7,40.7,37.5,15.6,8.0,49.1,58.3,35.4,3.1,28.7,,,,,88.60000000000001,11.4,0,0,86.2,10.3,3.4,0,,,,,,,,,,,,,,,,,,,,,,,,76.7,17.3,6,0,85.60000000000001,12.9,1.4,0,85.7,14.3,0,0,70.2,29.8,0,0,,.5,3,448,45342.98
7614056,761,Atlanta Public Schools,Cleveland Elementary School,4056,E,(404)802-8400,2672 Old Hapeville Rd SW,Atlanta,GA,30315,337,K-5,,D,62.1,0,0,93,5,1,0,76.300003,13,6,45.3,87.6,25,70.7,62.1,26.9,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.3,37.5,20,1.3,30.6,45.6,21.9,1.9,42,30,28,0,24,66,10,0,,,,,,,,,,,,,,,,,,1.5,3,33.1,19732.59
7614058,761,Atlanta Public Schools,Douglass High School,4058,H,(404)802-3100,225 Hamilton E Holmes Dr NW,Atlanta,GA,30318,968,9-12,,F,51.40000000000001,0,0,96,3,1,0,69.599998,17,2,,,,,,,,,,,,,,23.0,74.1,55.9,44.9,66.4,51.4,47.7,36.7,15.2,.4,73.60000000000001,23.4,3.1,0,75.5,15.1,9.1,.4,41.1,42,15.6,1.3,43,35.8,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35.2,16067.63
7614063,761,Atlanta Public Schools,M. A. Jones Elementary School,4063,E,(404)802-3900,1040 Fair St SW,Atlanta,GA,30314,473,K-5,,C,73.3,1,0,97,2,0,0,78.400002,12,1,50.8,82.8,100,70.5,73.3,36.5,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8,36.4,22.1,4.800000000000001,29,44.2,23.4,3.5,32.8,34.5,31,1.7,27.6,58.6,12.1,1.7,,,,,,,,,,,,,,,,,,1.5,3,31.1,17096.12
7614066,761,Atlanta Public Schools,Slater Elementary School,4066,E,(404)802-4050,1320 Pryor Rd SW,Atlanta,GA,30315,529,K-5,,F,56.90000000000001,0,0,97,2,1,0,79.599998,10,2,32.3,77.1,46.4,66.5,56.9,18.2,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.3,29.6,11.8,1.3,42.7,40.8,14.3,2.2,55.1,26.5,18.4,0,50,41.8,7.100000000000001,1,,,,,,,,,,,,,,,,,,1,2,30.4,17778.39
761415,761,Atlanta Public Schools,Atlanta Classical Academy,415,EMH,(404) 369-3500,3260 Northside Dr NW,Atlanta,GA,30305,667,K-12,,B,82.30000000000001,2,0,13,10,3,71,7,6,5,86.1,78.7,75,90.4,82.7,75.90000000000001,81.5,76.7,81.0,35,93.7,75.40000000000001,90.7,83.2,89.3,85.7,95.0,88.6,87.90000000000001,2.2,17.4,56.5,23.9,,,,,13.3,13.3,55.6,17.8,0,30.3,45.5,24.2,,100,88.60000000000001,12.5,25.6,46.3,15.6,3.8,26.4,50.90000000000001,18.9,9.4,22.6,60.40000000000001,7.5,1.9,45.3,43.40000000000001,9.4,4.9,26.4,56.40000000000001,12.3,14.4,44.90000000000001,38.1,2.5,24.1,25.9,31.5,18.5,7.4,48.1,35.2,9.300000000000001,,3,5,2.8,10287.55
7614560,761,Atlanta Public Schools,Grady High School,4560,H,(404)802-3001,929 Charles Allen Dr NE,Atlanta,GA,30309,1389,9-12,,B,87.5,2,0,43,8,5,43,19.4,8,2,,,,,,,,,,,,,,91.1,84.9,82.8,84.9,91.3,87.5,13.5,22.6,42.90000000000001,21,17.8,30.5,38.2,13.5,19.9,16.4,32,31.7,14.5,26,36.7,22.8,70.8,100,90.40000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,4,13.7,13768.93
761504,761,Atlanta Public Schools,Harper-Archer Middle School,504,M,(404) 802-6500,1890 Donald Lee Hollowell Pkwy NW,Atlanta,GA,30331,257,6-8,,F,49.90000000000001,0,0,93,6,1,0,79.400002,19,4,,,,,,,,22.4,66.5,52.8,60.0,49.9,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.7,29.3,13,0,75.10000000000001,24,.9,0,80.40000000000001,13.9,5.7,0,66.5,28.9,4.5,0,,.5,3,48.40000000000001,19386.89
761505,761,Atlanta Public Schools,Atlanta Neighborhood Charter - Elementary,505,E,(404) 624-6226,688 Grant St SE,Atlanta,GA,30315,396,K-5,,B,84.2,1,0,14,4,10,71,5.3000002,9,2,87.0,92.2,50,91.8,84.2,75.40000000000001,89.60000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.600000000000001,23.7,51.5,18.2,8.6,26.8,43.40000000000001,21.2,17.9,26.9,34.3,20.9,10.4,38.8,35.8,14.9,,,,,,,,,,,,,,,,,,2.5,3,2,17410.06
7615051,761,Atlanta Public Schools,Benteen Elementary School,5051,E,(404)802-7300,200 Cassanova St SE,Atlanta,GA,30315,276,K-5,,D,61.2,0,0,64,33,1,1,58.299999,13,29,39.8,69.4,72.2,70.5,61.2,27,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8,34.9,11.1,3.2,45.2,31.7,19,4,48.8,29.3,14.6,7.300000000000001,34.1,46.3,9.800000000000001,9.800000000000001,,,,,,,,,,,,,,,,,,1.5,3,23.4,19375.04
7615066,761,Atlanta Public Schools,Barack and Michelle Obama Academy,5066,E,(404)802-4200,970 Martin St SE,Atlanta,GA,30315,265,K-5,,F,50.2,0,0,96,1,1,2,79.599998,16,0,34.6,66.1,16.7,70.7,50.2,18.8,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.8,21.7,18.9,6.600000000000001,47.2,34,17,1.9,63.2,28.9,7.9,0,60.5,39.5,0,0,,,,,,,,,,,,,,,,,,1,2,24.8,22580.29
7615067,761,Atlanta Public Schools,Thomasville Heights Elementary School,5067,E,(404)802-5750,1820 Henry Thomas Dr SE,Atlanta,GA,30315,417,K-5,,F,58.5,0,0,98,1,0,0,89.199997,8,0,25.6,68.0,100,60.3,58.5,11.3,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.60000000000001,23.7,5.800000000000001,1,51.2,32.4,15.9,.5,77.10000000000001,11.4,11.4,0,65.7,28.6,5.7,0,,,,,,,,,,,,,,,,,,1,2,26.2,22509.96
761513,761,Atlanta Public Schools,Miles Elementary School,513,E,(404) 802-8900,4215 Bakers Ferry Rd SW,Atlanta,GA,30331,564,K-5,,F,54.7,0,0,93,5,1,0,77,11,4,35.8,72.1,34.4,67.9,54.7,23.8,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.8,26.8,11.3,3.2,43,32,20.8,4.2,57.40000000000001,30.6,11.1,.9,61.1,37,.9,.9,,,,,,,,,,,,,,,,,,1.5,2,35.6,15754.16
761515,761,Atlanta Public Schools,Charles Drew Charter School JA/SA,515,MH,(470) 355-1200,300 Eva Davis Way SE,Atlanta,GA,30317,833,6-12,,B,81.10000000000001,1,0,84,3,4,9,26.1,11,0,,,,,,,,82.7,83.1,80,91.5,84.2,78.40000000000001,77.2,82.4,32.1,83.2,97.3,78.2,11.9,36.6,41.6,9.9,19.6,42.40000000000001,37,1.1,11.8,28.2,48.2,11.8,13,19,42,26,62,100,96.60000000000001,,,,,,,,,,,,,,,,,9.800000000000001,26.1,46.7,17.3,9.9,31.5,39.2,19.5,25.8,51.6,21.5,1.1,11.2,33.6,35.8,19.4,,2.5,4,2.5,16470.9
7615558,761,Atlanta Public Schools,Dunbar Elementary School,5558,E,(404)802-7950,500 Whitehall Terrace SW,Atlanta,GA,30312,380,K-5,,D,61.8,0,0,95,3,1,1,81.099998,6,1,39.4,69.8,78.59999999999999,68.7,61.8,17.9,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.2,34,16.8,1,40.8,41.90000000000001,15.7,1.6,41.3,39.7,17.5,1.6,28.6,55.6,14.3,1.6,,,,,,,,,,,,,,,,,,1.5,2,32.9,17421.55
7615562,761,Atlanta Public Schools,Humphries Elementary School,5562,E,(404)802-8750,3029 Humphries Dr SE,Atlanta,GA,30354,280,K-5,,D,68.60000000000001,0,0,89,10,0,0,79.300003,12,8,39.6,94.2,64.3,70.4,68.59999999999999,27.3,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8,35.2,18,3.1,39.1,41.40000000000001,19.5,0,44.2,41.90000000000001,9.300000000000001,4.7,32.6,60.5,7,0,,,,,,,,,,,,,,,,,,1.5,3,24.7,19655.35
7615566,761,Atlanta Public Schools,F. L. Stanton Elementary School,5566,E,(404)802-7500,1625 Martin Luther King Jr Dr SW,Atlanta,GA,30314,261,K-5,,D,68,0,0,98,0,1,1,78.199997,11,0,38.9,78.7,96.40000000000001,71.5,68,19.6,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.1,32.3,12.3,2.3,35.4,50,13.1,1.5,42.90000000000001,42.90000000000001,11.4,2.9,54.3,40,5.7,0,,,,,,,,,,,,,,,,,,1.5,2,39,21055.51
7615567,761,Atlanta Public Schools,Toomer Elementary School,5567,E,(404)802-3450,65 Rogers St NE,Atlanta,GA,30317,424,K-5,,F,58.6,1,0,75,1,3,19,54.5,16,1,41.9,75.7,33.3,72.7,58.6,38.2,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8,31.8,17.7,6.800000000000001,35.4,39.6,20.8,4.2,63.8,25.9,10.3,0,49.2,47.5,3.4,0,,,,,,,,,,,,,,,,,,1,2,14.7,18780.45
761604,761,Atlanta Public Schools,Usher-Collier Elementary School,604,E, (404) 802-5701,631 Harwell Rd NW,Atlanta,GA,30318,397,K-5,,D,65.8,1,0,95,4,1,0,78.800003,18,2,43.2,79.2,75,69.4,65.8,23.1,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,35.5,17.2,4.3,35.5,46.2,16.1,2.2,50.8,33.9,11.9,3.4,47.5,45.8,3.4,3.4,,,,,,,,,,,,,,,,,,1.5,2,29.4,19797.98
761605,761,Atlanta Public Schools,KIPP WAYS Academy,605,EM,(404) 475-1941,350 Temple St NW,Atlanta,GA,30314,361,5-8,,D,69.40000000000001,0,0,97,1,1,0,59.599998,6,1,57.2,83.2,62.5,67.2,69.09999999999999,,52.3,57.9,79.7,50,83.1,69.40000000000001,64.90000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,29.1,36,34.9,0,26.7,46.5,24.4,2.3,23.3,20.9,37.2,18.6,10.5,51.2,24.4,14,26.7,37.1,29.9,6.4,23.9,50.6,21.9,3.6,18.9,28.4,37.8,14.9,27,43.2,20.3,9.5,,2,3,14.9,12630.56
763110,763,Bremen City,Bremen 4th  Grade Academy,110,E,(770) 537-9340,2440 Crosstown Pkwy,Bremen,GA,30110,337,4-5,,A,93.60000000000001,1,0,6,2,4,87,15.7,10,1,96.9,89.6,100,91.0,93.59999999999999,,78.60000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.800000000000001,23.4,41.2,28.5,1.8,21.1,43,34.1,7.5,23,38.5,31,1.6,43.3,29.9,25.1,,,,,,,,,,,,,,,,,,4.5,5,6.300000000000001,8801.440000000001
763201,763,Bremen City,Bremen High School,201,H,(770) 537-3420,504 Georgia Ave S,Bremen,GA,30110,726,9-12,,A,92.30000000000001,2,0,5,2,3,87,8.6999998,8,0,,,,,,,,,,,,,,94.3,87.9,94.09999999999999,90.1,98.3,92.3,5.600000000000001,18.9,52,23.5,4.5,19.6,51.40000000000001,24.6,6.2,16.9,60,16.9,9,30.8,42.3,17.9,81.5,100,98.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4,3.2,8783.790000000001
7632050,763,Bremen City,Jones Elementary School,2050,E,(770)537-4352,206 Lakeview Dr,Bremen,GA,30110,624,K-3,,A,96.80000000000001,1,0,6,2,3,88,15.1,12,0,100.0,.,100,89.5,96.8,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,22.8,38,36.1,3.8,15.2,55.7,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8.700000000000001,10734.97
763209,763,Bremen City,Bremen Middle School,209,M,(770) 537-4874,2440 Crosstown Pkwy,Bremen,GA,30110,537,6-8,,A,92.40000000000001,2,0,5,1,2,90,12.5,9,0,,,,,,,,94.7,98.0,75,92.4,92.40000000000001,88.40000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.300000000000001,22.9,48.90000000000001,19.9,4.4,15.2,44.8,35.6,6.4,20.9,41.3,31.4,9.9,34.3,43.6,12.2,,4.5,5,6.100000000000001,7861.01
764100,764,Buford City,Buford Academy,100,E,(678) 482-6960,2705 Robert Bell Pkwy #2564,Buford,GA,30518,1558,2-5,,B,83.5,4,0,11,31,4,50,15.5,9,28,93.4,73.9,77.90000000000001,89.6,83.5,65.7,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,24.2,39.40000000000001,26,6.800000000000001,21.1,44.90000000000001,27.2,14.6,18.1,41.5,25.8,10.7,32.8,24.5,32,,,,,,,,,,,,,,,,,,4,4,6.7,9361.59
764104,764,Buford City,Buford Middle School,104,M,(770) 904-3690,2750 Sawnee Ave,Buford,GA,30518,1180,6-8,Greatest Gains (Platinum)/Highest Performing (Bronze),A,94.80000000000001,4,0,10,29,5,52,15.1,10,16,,,,,,,,97.3,94.1,95.59999999999999,91.5,94.8,86.80000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.700000000000001,21.2,43.8,25.3,4.4,20,38.5,37.1,8.9,16.7,39.6,34.8,8.1,24,33.7,34.2,,4.5,5,5.9,9152.700000000001
764191,764,Buford City,Buford High School,191,H,(770) 945-6768,2455 Buford Hwy NE,Buford,GA,30518,1481,9-12,,A,91.2,3,0,13,26,5,53,9.8999996,8,5,,,,,,,,,,,,,,98.6,89.4,75.8,88.5,93.2,91.2,8.9,24.6,49.2,17.4,1.7,18.9,57.2,22.2,5.4,11.1,48.7,34.8,6.300000000000001,27.8,46.40000000000001,19.5,80.60000000000001,100,92.60000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,6.2,11339.54
764196,764,Buford City,Buford Elementary School,196,E,(770) 945-5248,2500 Sawnee Ave,Buford,GA,30518,726,K-1,,B,80.2,4,0,9,28,4,54,13.6,7,24,96.0,100.0,42.9,88.1,80.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7.300000000000001,13828.03
765205,765,Calhoun City,Calhoun Middle School,205,M,(706) 629-3340,399 S River St,Calhoun,GA,30701,1004,6-8,,D,66,2,0,5,39,3,50,28,10,19,,,,,,,,57.5,69.1,56.7,80.5,66,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,31.9,28.5,4.2,20.7,39.3,29,11.1,42,31.3,21.7,5,35.5,42.8,19.3,2.4,,3.5,5,11.4,6962.1
7653050,765,Calhoun City,Calhoun High School,3050,H,(706)629-9213,355 S River St,Calhoun,GA,30701,1174,9-12,,D,68.5,3,1,6,36,3,52,19.1,9,7,,,,,,,,,,,,,,62.1,71.7,17.7,79.5,97.9,68.5,25.9,41,29.7,3.4,38.2,40.3,18.8,2.8,38.7,29.6,25.8,5.9,22.1,38.1,29.6,10.2,65.2,99.40000000000001,98.10000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,6.4,8036.37
765405,765,Calhoun City,Calhoun Elementary School,405,E,(706) 629-7130,101 Raymond King Dr,Calhoun,GA,30701,1714,K-5,,C,79.30000000000001,2,0,6,37,4,51,33.5,10,25,66.9,88.6,78.3,82.5,79.3,47.2,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8,34,31.3,10.9,16.9,32.6,39,11.6,34.3,27.2,29.5,9,18.9,55.8,17.9,7.4,,,,,,,,,,,,,,,,,,4,5,14.7,8677.200000000001
7661050,766,Carrollton City,Carrollton High School,1050,H,(770)834-7726,202 Trojan Dr,Carrollton,GA,30117,1630,9-12,,C,78.30000000000001,2,0,29,17,5,47,21.200001,10,5,,,,,,,,,,,,,,71.6,88.5,43.8,80.6,92.0,78.3,18,29.4,41.90000000000001,10.7,25.4,40.1,29.3,5.2,23.6,29.4,35.6,11.4,17.5,31,35.2,16.3,65,100,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,7.2,9622.219999999999
766106,766,Carrollton City,Carrollton Middle-Upper Elementary School,106,EM,(770) 830-0997,151 Tom Reeve Dr #4291,Carrollton,GA,30117,1147,4-6,,C,78,2,0,34,21,7,36,37.400002,13,9,69.1,81.0,53.1,81.3,73.3,,60.5,75.1,95.2,100,80.9,87,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3,32.8,27.9,16,16.9,42.40000000000001,30.1,10.6,25.1,25.9,33.1,16,18.7,43.2,25.9,12.3,21.2,28,37.1,13.6,15.4,37.6,29.3,17.7,,,,,,,,,,4,3,12,8284.18
7661550,766,Carrollton City,Carrollton Jr. High School,1550,M,(770)832-6535,510 Ben Scott Blvd,Carrollton,GA,30117,807,7-8,,D,61.90000000000001,1,0,32,19,6,41,31.6,13,5,,,,,,,,62.2,66.0,23.4,83.0,61.9,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4,34.7,31.9,6.9,21,38.1,30.4,10.5,53.8,30.5,13.8,2,30.2,39.3,24.4,6.100000000000001,,3.5,4,10.9,8501.42
766193,766,Carrollton City,Carrollton Elementary School,193,E,(770) 832-2120,401 Ben Scott Blvd #4353,Carrollton,GA,30117,1521,K-3,,B,83.5,2,0,36,22,6,34,44.400002,9,11,75.8,94.7,100,78.8,83.5,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,28.5,28.5,17,12.1,30.3,39.1,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15.5,9753.07
767177,767,Cartersville City,Cartersville Primary School,177,E,(770) 382-1733,315 Etowah Dr,Cartersville,GA,30120,909,K-2,,B,86.60000000000001,1,0,21,20,5,52,31.799999,12,18,79.4,100.0,100,83.4,86.59999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15.5,11261.87
767191,767,Cartersville City,Cartersville Elementary School,191,E,(770) 382-0983,340 Old Mill Rd,Cartersville,GA,30120,920,3-5,,C,75.10000000000001,2,0,24,20,6,48,29.200001,12,19,70.6,78.6,64.09999999999999,83.9,75.09999999999999,56.8,58.90000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,33.1,33,13.9,15.1,34.2,37.8,13,27.5,32.6,31.9,8.1,17.5,53.90000000000001,18.9,9.800000000000001,,,,,,,,,,,,,,,,,,3,4,13.7,9381.219999999999
7672050,767,Cartersville City,Cartersville High School,2050,H,(770)382-3200,320 E Church St,Cartersville,GA,30120,1438,9-12,,B,83.80000000000001,2,0,23,17,4,54,19.5,9,6,,,,,,,,,,,,,,78.1,91.6,72.7,79.5,91.0,83.8,18.1,35,40.40000000000001,6.600000000000001,22.2,36.1,36.7,5,27.2,19.7,37.6,15.4,16.3,35.1,36.4,12.2,51,100,90.30000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4,9,8201.92
767277,767,Cartersville City,Cartersville Middle School,277,M,(770) 382-3666, 825 Douthit Ferry Rd,Cartersville,GA,30120,1114,6-8,,C,77.2,2,0,22,22,5,49,27.799999,10,16,,,,,,,,72.8,80.0,68.8,85.0,77.2,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2,31.3,38.1,10.5,17.7,41.1,29.1,12,31.9,31.1,33.9,3.2,14.6,34.4,34.1,16.9,,4,4,10.8,8136.78
7691050,769,Chickamauga City,Chickamauga Elementary School,1050,E,(706)382-3100,210 Crescent Ave,Chickamauga,GA,30707,529,K-5,,A,90.7,0,0,0,2,2,95,11.3,6,1,87.2,91.3,100,88.0,90.7,70,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.300000000000001,26.3,44.1,23.3,6.300000000000001,33,44.8,15.9,11.3,19.6,50.5,18.6,12.4,46.40000000000001,23.7,17.5,,,,,,,,,,,,,,,,,,4.5,4,4.2,8256.56
769111,769,Chickamauga City,Gordon Lee Middle School,111,M,(706) 382-3100,300 Crescent Avenue,Chickamauga,GA,30707,337,6-8,,B,85.40000000000001,1,0,0,4,2,94,10.7,9,0,,,,,,,,79.9,88.3,82.09999999999999,91.2,85.40000000000001,80.80000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,37.1,49.6,6.800000000000001,5.2,38.1,36.7,19.9,33.7,44.2,22.1,0,7.600000000000001,47.1,37,8.4,,4.5,5,3.6,8489.76
769211,769,Chickamauga City,Gordon Lee High School,211,H,(706) 382-3100, 105 Lee Cir,Chickamauga,GA,30707,448,9-12,,B,88.90000000000001,1,0,0,1,2,96,8.8999996,8,0,,,,,,,,,,,,,,86.8,91.3,67.90000000000001,92.6,98.4,88.90000000000001,8.200000000000001,21.6,63.90000000000001,6.2,24.7,47.3,25.8,2.2,9.700000000000001,25,50,15.3,7,28,48,17,83.7,100,98.10000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3.8,8654.43
771104,771,Commerce City,Commerce Primary School,104,E,(706) 335-5587,395 Minish Dr,Commerce,GA,30529,391,K-2,,D,62.8,2,1,11,15,8,64,33.799999,9,12,88.0,71.9,33.3,53.1,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9.200000000000001,11177.29
771105,771,Commerce City,Commerce Middle School,105,EM,(706) 335-5594,7690 Jefferson Rd,Commerce,GA,30529,496,5-8,,C,76.2,1,0,11,13,6,70,27.200001,14,7,80.6,70.9,70.8,82.0,76,,68.10000000000001,74.8,80.3,56.8,85.5,76.2,81.40000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,32.8,43.7,10.9,10.1,31.1,40.3,18.5,14.3,19.3,47.1,19.3,13.4,45.40000000000001,22.7,18.5,15,30.3,42.1,12.6,12.3,39.7,34.6,13.4,21.7,33.3,31.8,13.2,11.6,43.40000000000001,32.6,12.4,,4,4,9.700000000000001,8345.31
